Record_ID,State,District,Crop,Season,Year,Soil_Type,N_kg_ha,P_kg_ha,K_kg_ha,pH,Avg_Temperature_C,Humidity_pct,Rainfall_mm,Fertilizer_Used_kg_ha,Yield_tons_per_ha
3941,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,123,54,41,5.77,29.4,70.0,575.4,155.5,4.05
3942,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,71,53,64,6.08,19.1,70.0,763.4,105.1,3.78
3943,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,16,4,1,5.09,39.6,70.0,129.6,14.9,0.11
3944,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,101,27,44,6.23,25.5,70.0,458.9,142.9,2.27
3945,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,77,68,40,7.54,18.0,70.0,968.9,130.7,3.78
3946,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,88,37,49,7.47,23.5,70.0,526.2,139.4,3.17
3947,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,92,36,36,7.97,18.5,70.0,428.5,110.6,3.09
3948,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,92,40,53,7.86,20.0,70.0,924.5,119.0,2.52
3949,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,154,58,26,7.44,18.1,70.0,740.2,208.4,4.32
3950,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,131,54,42,7.78,20.6,70.0,459.2,191.4,3.61
3951,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,100,15,28,7.58,24.7,70.0,655.7,110.3,2.9
3952,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,88,50,34,7.37,26.7,70.0,586.2,138.3,2.59
3953,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,27,5,8,4.18,38.4,70.0,90.4,8.1,0.15
3954,Tamil Nadu,Thanjavur,Rice,Kharif,2022,Red Loam,26,0,11,4.71,39.3,70.0,70.8,15.7,0.14
3955,Tamil Nadu,Thanjavur,Maize,Kharif,2022,Red Loam,92,28,41,6.54,22.1,70.0,702.8,108.8,3.49
3956,Tamil Nadu,Thanjavur,Cotton,Kharif,2022,Red Loam,96,40,22,6.92,23.9,70.0,836.5,124.3,2.37
3957,Andhra Pradesh,Kurnool,Wheat,Rabi,2022,Red Soil,130,60,30,6.63,27.1,70.0,755.2,201.1,4.17
3958,Andhra Pradesh,Kurnool,Rice,Kharif,2022,Red Soil,49,52,53,7.17,25.0,70.0,572.2,94.3,3.16
3959,Andhra Pradesh,Kurnool,Maize,Kharif,2022,Red Soil,102,44,20,7.5,18.7,70.0,686.1,145.2,3.17
3960,Andhra Pradesh,Kurnool,Cotton,Kharif,2022,Red Soil,110,40,40,7.17,27.0,70.0,839.0,169.5,2.83
3961,Punjab,Ludhiana,Wheat,Rabi,2023,Alluvial,112,52,18,7.35,28.8,70.0,301.0,122.1,3.55
3962,Punjab,Ludhiana,Rice,Kharif,2023,Alluvial,82,59,37,7.55,19.1,70.0,847.4,137.5,3.32
3963,Punjab,Ludhiana,Maize,Kharif,2023,Alluvial,15,7,8,4.45,36.4,70.0,83.5,14.6,0.15
3964,Punjab,Ludhiana,Cotton,Kharif,2023,Alluvial,99,45,43,7.61,27.8,70.0,376.8,129.6,2.67
3965,Punjab,Patiala,Wheat,Rabi,2023,Alluvial,100,56,45,7.4,26.1,70.0,406.2,139.5,4.0
3966,Punjab,Patiala,Rice,Kharif,2023,Alluvial,124,44,57,7.28,19.5,70.0,484.1,155.1,3.96
3967,Punjab,Patiala,Maize,Kharif,2023,Alluvial,71,22,37,7.8,22.5,70.0,952.7,95.8,2.5
3968,Punjab,Patiala,Cotton,Kharif,2023,Alluvial,22,11,12,4.11,41.3,70.0,74.8,18.6,0.1
3969,Uttar Pradesh,Kanpur,Wheat,Rabi,2023,Alluvial,96,58,29,7.33,22.3,70.0,331.5,137.0,3.89
3970,Uttar Pradesh,Kanpur,Rice,Kharif,2023,Alluvial,104,54,55,7.11,22.8,70.0,938.2,156.5,3.87
3971,Uttar Pradesh,Kanpur,Maize,Kharif,2023,Alluvial,127,19,36,7.37,20.8,70.0,782.8,160.3,3.31
3972,Uttar Pradesh,Kanpur,Cotton,Kharif,2023,Alluvial,83,32,45,7.21,20.3,70.0,687.5,97.7,2.53
3973,Uttar Pradesh,Varanasi,Wheat,Rabi,2023,Alluvial,116,70,28,7.09,29.5,70.0,570.4,149.1,4.49
3974,Uttar Pradesh,Varanasi,Rice,Kharif,2023,Alluvial,69,46,61,6.49,19.9,70.0,580.8,125.3,3.86
3975,Uttar Pradesh,Varanasi,Maize,Kharif,2023,Alluvial,134,44,30,6.95,24.9,70.0,941.3,196.6,3.75
3976,Uttar Pradesh,Varanasi,Cotton,Kharif,2023,Alluvial,58,30,20,6.5,25.4,70.0,855.9,72.9,1.9
3977,West Bengal,Hooghly,Wheat,Rabi,2023,Alluvial,10,16,7,5.36,41.9,70.0,142.9,17.3,0.15
3978,West Bengal,Hooghly,Rice,Kharif,2023,Alluvial,124,52,54,6.39,27.2,70.0,355.9,189.2,4.36
3979,West Bengal,Hooghly,Maize,Kharif,2023,Alluvial,90,54,44,6.12,21.5,70.0,326.8,156.7,3.66
3980,West Bengal,Hooghly,Cotton,Kharif,2023,Alluvial,90,39,50,6.72,26.2,70.0,681.8,133.4,2.55
3981,West Bengal,Bardhaman,Wheat,Rabi,2023,Clay Loam,18,17,2,5.11,41.9,70.0,142.6,0.8,0.19
3982,West Bengal,Bardhaman,Rice,Kharif,2023,Clay Loam,94,49,45,6.14,18.6,70.0,312.8,106.9,3.71
3983,West Bengal,Bardhaman,Maize,Kharif,2023,Clay Loam,87,46,17,6.1,26.0,70.0,882.4,132.7,3.04
3984,West Bengal,Bardhaman,Cotton,Kharif,2023,Clay Loam,72,30,50,5.97,23.9,70.0,427.0,92.3,2.28
3985,Maharashtra,Nashik,Wheat,Rabi,2023,Black Soil,119,64,26,7.78,22.8,70.0,834.9,166.0,3.81
3986,Maharashtra,Nashik,Rice,Kharif,2023,Black Soil,106,54,61,7.99,21.2,70.0,895.7,158.2,3.8
3987,Maharashtra,Nashik,Maize,Kharif,2023,Black Soil,107,51,32,7.64,24.2,70.0,428.8,124.4,3.47
3988,Maharashtra,Nashik,Cotton,Kharif,2023,Black Soil,79,26,22,7.46,20.0,70.0,537.1,87.1,2.12
3989,Maharashtra,Pune,Wheat,Rabi,2023,Black Soil,116,51,44,7.09,23.1,70.0,955.9,140.1,4.46
3990,Maharashtra,Pune,Rice,Kharif,2023,Black Soil,28,6,0,4.45,39.3,70.0,59.3,10.1,0.38
3991,Maharashtra,Pune,Maize,Kharif,2023,Black Soil,115,49,25,7.31,24.5,70.0,594.6,161.7,3.48
3992,Maharashtra,Pune,Cotton,Kharif,2023,Black Soil,25,3,5,4.11,39.8,70.0,116.6,4.1,0.16
3993,Tamil Nadu,Thanjavur,Wheat,Rabi,2023,Red Loam,158,30,44,6.68,21.8,70.0,683.7,178.3,4.14
3994,Tamil Nadu,Thanjavur,Rice,Kharif,2023,Red Loam,102,42,57,7.24,20.5,70.0,818.8,149.0,3.72
3995,Tamil Nadu,Thanjavur,Maize,Kharif,2023,Red Loam,112,51,31,6.33,28.6,70.0,379.6,135.9,3.85
3996,Tamil Nadu,Thanjavur,Cotton,Kharif,2023,Red Loam,89,22,31,7.41,28.1,70.0,645.1,89.5,2.19
3997,Andhra Pradesh,Kurnool,Wheat,Rabi,2023,Red Soil,138,73,47,7.06,19.9,70.0,594.5,194.2,5.04
3998,Andhra Pradesh,Kurnool,Rice,Kharif,2023,Red Soil,122,51,42,7.2,24.5,70.0,861.9,154.9,3.92
3999,Andhra Pradesh,Kurnool,Maize,Kharif,2023,Red Soil,80,38,14,7.03,18.6,70.0,933.9,117.3,2.93
4000,Andhra Pradesh,Kurnool,Cotton,Kharif,2023,Red Soil,69,31,35,6.73,26.4,70.0,815.4,79.8,2.23
4001,Punjab,Ludhiana,Wheat,Rabi,2019,Alluvial,141,49,29,7.15,24.4,70.0,938.4,191.5,4.36
4002,Punjab,Ludhiana,Rice,Kharif,2019,Alluvial,85,42,53,7.43,20.2,70.0,896.0,92.8,3.51
4003,Punjab,Ludhiana,Maize,Kharif,2019,Alluvial,6,13,12,5.21,37.8,70.0,63.0,23.6,0.28
4004,Punjab,Ludhiana,Cotton,Kharif,2019,Alluvial,80,40,41,7.42,29.5,70.0,768.3,95.4,2.45
4005,Punjab,Patiala,Wheat,Rabi,2019,Alluvial,113,73,39,7.71,19.2,70.0,683.9,190.3,4.29
4006,Punjab,Patiala,Rice,Kharif,2019,Alluvial,90,56,33,7.2,27.8,70.0,613.0,135.0,3.55
4007,Punjab,Patiala,Maize,Kharif,2019,Alluvial,2,0,10,4.79,36.6,70.0,99.9,26.3,0.11
4008,Punjab,Patiala,Cotton,Kharif,2019,Alluvial,98,33,34,7.4,24.0,70.0,325.5,124.3,2.42
4009,Uttar Pradesh,Kanpur,Wheat,Rabi,2019,Alluvial,82,62,29,7.5,19.7,70.0,575.6,149.5,3.75
4010,Uttar Pradesh,Kanpur,Rice,Kharif,2019,Alluvial,99,38,39,7.74,18.5,70.0,577.5,133.8,3.2
4011,Uttar Pradesh,Kanpur,Maize,Kharif,2019,Alluvial,86,42,43,6.6,26.1,70.0,721.2,116.8,3.7
4012,Uttar Pradesh,Kanpur,Cotton,Kharif,2019,Alluvial,79,52,28,7.09,25.5,70.0,974.6,97.0,2.48
4013,Uttar Pradesh,Varanasi,Wheat,Rabi,2019,Alluvial,15,5,14,4.4,38.6,70.0,112.4,6.9,0.37
4014,Uttar Pradesh,Varanasi,Rice,Kharif,2019,Alluvial,3,16,7,4.22,36.6,70.0,75.3,14.0,0.18
4015,Uttar Pradesh,Varanasi,Maize,Kharif,2019,Alluvial,29,15,3,4.61,39.0,70.0,85.7,25.9,0.3
4016,Uttar Pradesh,Varanasi,Cotton,Kharif,2019,Alluvial,113,28,35,6.99,25.0,70.0,624.9,134.1,2.4
4017,West Bengal,Hooghly,Wheat,Rabi,2019,Alluvial,150,54,43,6.24,22.1,70.0,414.3,167.0,4.51
4018,West Bengal,Hooghly,Rice,Kharif,2019,Alluvial,128,53,51,6.01,29.9,70.0,730.3,151.1,4.09
4019,West Bengal,Hooghly,Maize,Kharif,2019,Alluvial,51,45,18,6.97,21.5,70.0,337.0,118.8,2.84
4020,West Bengal,Hooghly,Cotton,Kharif,2019,Alluvial,95,27,39,6.55,19.6,70.0,969.6,116.9,2.44
4021,West Bengal,Bardhaman,Wheat,Rabi,2019,Clay Loam,131,59,57,5.47,23.0,70.0,733.7,187.6,4.25
4022,West Bengal,Bardhaman,Rice,Kharif,2019,Clay Loam,120,52,61,6.37,29.6,70.0,801.9,165.7,4.43
4023,West Bengal,Bardhaman,Maize,Kharif,2019,Clay Loam,96,24,19,6.53,28.5,70.0,839.7,111.0,2.89
4024,West Bengal,Bardhaman,Cotton,Kharif,2019,Clay Loam,50,25,22,5.81,23.3,70.0,314.2,52.3,1.63
4025,Maharashtra,Nashik,Wheat,Rabi,2019,Black Soil,119,55,37,7.37,24.6,70.0,993.6,173.7,4.04
4026,Maharashtra,Nashik,Rice,Kharif,2019,Black Soil,95,56,44,7.56,28.2,70.0,303.2,165.4,3.44
4027,Maharashtra,Nashik,Maize,Kharif,2019,Black Soil,27,18,14,5.21,36.4,70.0,120.6,4.3,0.35
4028,Maharashtra,Nashik,Cotton,Kharif,2019,Black Soil,93,36,26,8.1,28.6,70.0,768.6,142.0,2.2
4029,Maharashtra,Pune,Wheat,Rabi,2019,Black Soil,99,52,60,7.4,23.1,70.0,382.4,128.4,4.21
4030,Maharashtra,Pune,Rice,Kharif,2019,Black Soil,87,52,25,7.51,19.7,70.0,996.6,137.8,3.11
4031,Maharashtra,Pune,Maize,Kharif,2019,Black Soil,29,19,5,5.43,36.3,70.0,118.0,4.2,0.47
4032,Maharashtra,Pune,Cotton,Kharif,2019,Black Soil,68,52,47,7.18,22.7,70.0,487.0,116.2,2.53
4033,Tamil Nadu,Thanjavur,Wheat,Rabi,2019,Red Loam,104,62,19,6.72,20.4,70.0,362.0,148.1,3.8
4034,Tamil Nadu,Thanjavur,Rice,Kharif,2019,Red Loam,15,19,0,4.69,37.3,70.0,84.0,11.6,0.18
4035,Tamil Nadu,Thanjavur,Maize,Kharif,2019,Red Loam,106,22,22,7.07,26.9,70.0,394.2,115.2,3.16
4036,Tamil Nadu,Thanjavur,Cotton,Kharif,2019,Red Loam,72,42,27,6.21,28.1,70.0,966.0,121.6,1.97
4037,Andhra Pradesh,Kurnool,Wheat,Rabi,2019,Red Soil,118,48,35,7.34,28.2,70.0,419.9,155.9,3.94
4038,Andhra Pradesh,Kurnool,Rice,Kharif,2019,Red Soil,95,41,34,7.32,22.0,70.0,583.9,113.1,3.27
4039,Andhra Pradesh,Kurnool,Maize,Kharif,2019,Red Soil,97,36,30,7.41,20.1,70.0,852.5,139.5,3.21
4040,Andhra Pradesh,Kurnool,Cotton,Kharif,2019,Red Soil,89,33,42,7.26,26.8,70.0,633.7,99.7,2.6
4041,Punjab,Ludhiana,Wheat,Rabi,2020,Alluvial,94,65,40,7.25,19.9,70.0,992.1,148.1,4.21
4042,Punjab,Ludhiana,Rice,Kharif,2020,Alluvial,135,45,45,7.11,23.8,70.0,918.9,169.7,3.66
4043,Punjab,Ludhiana,Maize,Kharif,2020,Alluvial,62,64,35,7.69,24.9,70.0,522.4,112.0,3.25
4044,Punjab,Ludhiana,Cotton,Kharif,2020,Alluvial,5,16,2,4.94,36.3,70.0,102.3,29.1,0.1
4045,Punjab,Patiala,Wheat,Rabi,2020,Alluvial,110,70,49,7.82,24.2,70.0,521.8,188.6,4.39
4046,Punjab,Patiala,Rice,Kharif,2020,Alluvial,89,42,63,7.98,28.6,70.0,637.4,144.3,3.36
4047,Punjab,Patiala,Maize,Kharif,2020,Alluvial,71,23,37,7.69,21.4,70.0,383.1,90.3,2.71
4048,Punjab,Patiala,Cotton,Kharif,2020,Alluvial,84,34,47,7.36,29.2,70.0,442.0,122.8,2.5
4049,Uttar Pradesh,Kanpur,Wheat,Rabi,2020,Alluvial,117,50,28,6.91,19.1,70.0,637.4,139.8,4.3
4050,Uttar Pradesh,Kanpur,Rice,Kharif,2020,Alluvial,126,49,44,7.48,18.2,70.0,791.2,159.1,3.8
4051,Uttar Pradesh,Kanpur,Maize,Kharif,2020,Alluvial,15,1,14,5.34,37.3,70.0,56.4,19.5,0.24
4052,Uttar Pradesh,Kanpur,Cotton,Kharif,2020,Alluvial,34,23,59,7.79,20.7,70.0,396.5,65.7,1.85
4053,Uttar Pradesh,Varanasi,Wheat,Rabi,2020,Alluvial,131,67,41,6.68,23.5,70.0,959.4,176.7,4.46
4054,Uttar Pradesh,Varanasi,Rice,Kharif,2020,Alluvial,88,46,61,6.98,19.7,70.0,426.6,117.7,3.7
4055,Uttar Pradesh,Varanasi,Maize,Kharif,2020,Alluvial,85,38,24,7.15,24.6,70.0,355.2,102.1,3.1
4056,Uttar Pradesh,Varanasi,Cotton,Kharif,2020,Alluvial,21,4,6,5.46,41.0,70.0,134.7,24.6,0.71
4057,West Bengal,Hooghly,Wheat,Rabi,2020,Alluvial,104,73,23,6.7,25.0,70.0,547.3,164.9,3.9
4058,West Bengal,Hooghly,Rice,Kharif,2020,Alluvial,79,51,63,6.42,28.4,70.0,645.7,111.3,3.71
4059,West Bengal,Hooghly,Maize,Kharif,2020,Alluvial,100,46,46,6.44,28.7,70.0,916.1,162.6,3.73
4060,West Bengal,Hooghly,Cotton,Kharif,2020,Alluvial,82,30,30,6.63,28.3,70.0,721.5,92.4,2.13
4061,West Bengal,Bardhaman,Wheat,Rabi,2020,Clay Loam,140,65,40,6.6,25.6,70.0,713.2,213.6,4.53
4062,West Bengal,Bardhaman,Rice,Kharif,2020,Clay Loam,132,29,54,6.39,18.1,70.0,318.7,150.3,3.88
4063,West Bengal,Bardhaman,Maize,Kharif,2020,Clay Loam,113,19,31,6.22,28.2,70.0,515.8,150.6,3.27
4064,West Bengal,Bardhaman,Cotton,Kharif,2020,Clay Loam,73,33,44,6.18,21.5,70.0,862.0,81.3,2.35
4065,Maharashtra,Nashik,Wheat,Rabi,2020,Black Soil,97,76,46,8.12,26.5,70.0,587.6,171.2,4.08
4066,Maharashtra,Nashik,Rice,Kharif,2020,Black Soil,100,62,41,8.32,20.5,70.0,604.3,130.3,3.44
4067,Maharashtra,Nashik,Maize,Kharif,2020,Black Soil,17,17,0,4.29,36.2,70.0,116.6,13.8,0.19
4068,Maharashtra,Nashik,Cotton,Kharif,2020,Black Soil,66,39,37,7.55,24.4,70.0,465.2,102.8,1.99
4069,Maharashtra,Pune,Wheat,Rabi,2020,Black Soil,113,61,32,7.23,22.2,70.0,588.3,184.3,4.31
4070,Maharashtra,Pune,Rice,Kharif,2020,Black Soil,112,66,43,7.78,20.2,70.0,672.1,185.8,3.73
4071,Maharashtra,Pune,Maize,Kharif,2020,Black Soil,68,58,39,7.34,19.4,70.0,340.4,114.9,3.22
4072,Maharashtra,Pune,Cotton,Kharif,2020,Black Soil,19,13,2,5.38,38.4,70.0,73.0,24.0,0.1
4073,Tamil Nadu,Thanjavur,Wheat,Rabi,2020,Red Loam,141,54,37,6.52,20.6,70.0,902.9,167.9,4.13
4074,Tamil Nadu,Thanjavur,Rice,Kharif,2020,Red Loam,18,3,1,4.64,36.8,70.0,86.1,6.6,0.22
4075,Tamil Nadu,Thanjavur,Maize,Kharif,2020,Red Loam,28,6,10,5.22,40.8,70.0,124.9,8.4,0.22
4076,Tamil Nadu,Thanjavur,Cotton,Kharif,2020,Red Loam,93,33,46,6.52,20.6,70.0,588.1,126.6,2.45
4077,Andhra Pradesh,Kurnool,Wheat,Rabi,2020,Red Soil,108,80,20,7.57,21.0,70.0,649.9,181.4,3.87
4078,Andhra Pradesh,Kurnool,Rice,Kharif,2020,Red Soil,120,44,48,6.97,24.2,70.0,910.0,138.2,4.1
4079,Andhra Pradesh,Kurnool,Maize,Kharif,2020,Red Soil,106,54,35,7.45,23.6,70.0,574.1,156.6,3.64
4080,Andhra Pradesh,Kurnool,Cotton,Kharif,2020,Red Soil,105,24,32,7.02,22.7,70.0,585.3,157.7,2.2
4081,Punjab,Ludhiana,Wheat,Rabi,2021,Alluvial,138,57,33,7.2,24.1,70.0,833.0,180.1,4.38
4082,Punjab,Ludhiana,Rice,Kharif,2021,Alluvial,118,52,52,7.23,20.8,70.0,310.1,167.1,4.1
4083,Punjab,Ludhiana,Maize,Kharif,2021,Alluvial,157,42,37,7.06,26.1,70.0,558.2,180.2,3.66
4084,Punjab,Ludhiana,Cotton,Kharif,2021,Alluvial,6,4,1,4.31,39.6,70.0,123.2,18.2,0.1
4085,Punjab,Patiala,Wheat,Rabi,2021,Alluvial,119,64,30,7.68,21.8,70.0,452.6,178.2,4.06
4086,Punjab,Patiala,Rice,Kharif,2021,Alluvial,92,55,57,7.48,23.9,70.0,747.0,122.2,3.69
4087,Punjab,Patiala,Maize,Kharif,2021,Alluvial,98,43,41,7.46,25.2,70.0,698.3,169.0,3.64
4088,Punjab,Patiala,Cotton,Kharif,2021,Alluvial,10,3,4,5.43,36.8,70.0,50.8,20.5,0.33
4089,Uttar Pradesh,Kanpur,Wheat,Rabi,2021,Alluvial,21,9,14,5.1,39.9,70.0,130.5,15.5,0.34
4090,Uttar Pradesh,Kanpur,Rice,Kharif,2021,Alluvial,67,36,48,6.98,29.0,70.0,307.2,81.9,3.29
4091,Uttar Pradesh,Kanpur,Maize,Kharif,2021,Alluvial,112,55,21,7.49,28.8,70.0,900.6,150.2,3.41
4092,Uttar Pradesh,Kanpur,Cotton,Kharif,2021,Alluvial,58,48,30,7.41,22.4,70.0,424.4,89.7,2.36
4093,Uttar Pradesh,Varanasi,Wheat,Rabi,2021,Alluvial,25,11,13,5.3,40.9,70.0,141.1,16.4,0.51
4094,Uttar Pradesh,Varanasi,Rice,Kharif,2021,Alluvial,106,53,35,6.95,22.1,70.0,497.2,152.1,3.76
4095,Uttar Pradesh,Varanasi,Maize,Kharif,2021,Alluvial,73,39,34,6.81,27.0,70.0,836.6,105.6,3.17
4096,Uttar Pradesh,Varanasi,Cotton,Kharif,2021,Alluvial,83,31,33,7.14,23.4,70.0,961.0,121.8,2.28
4097,West Bengal,Hooghly,Wheat,Rabi,2021,Alluvial,7,4,3,4.74,41.2,70.0,62.3,17.5,0.3
4098,West Bengal,Hooghly,Rice,Kharif,2021,Alluvial,133,56,51,6.21,24.1,70.0,661.6,165.8,4.32
4099,West Bengal,Hooghly,Maize,Kharif,2021,Alluvial,20,9,10,4.72,41.9,70.0,83.5,29.3,0.15
4100,West Bengal,Hooghly,Cotton,Kharif,2021,Alluvial,20,9,12,5.18,40.8,70.0,59.5,24.0,0.73
4101,West Bengal,Bardhaman,Wheat,Rabi,2021,Clay Loam,89,56,37,6.69,27.4,70.0,692.8,146.6,3.9
4102,West Bengal,Bardhaman,Rice,Kharif,2021,Clay Loam,108,52,39,6.25,25.9,70.0,586.4,171.3,3.78
4103,West Bengal,Bardhaman,Maize,Kharif,2021,Clay Loam,64,49,33,6.36,21.4,70.0,888.5,119.7,3.38
4104,West Bengal,Bardhaman,Cotton,Kharif,2021,Clay Loam,115,34,32,6.42,29.4,70.0,980.8,118.8,2.23
4105,Maharashtra,Nashik,Wheat,Rabi,2021,Black Soil,11,16,13,4.35,37.5,70.0,72.1,8.0,0.13
4106,Maharashtra,Nashik,Rice,Kharif,2021,Black Soil,123,56,34,7.96,18.9,70.0,837.8,175.6,3.6
4107,Maharashtra,Nashik,Maize,Kharif,2021,Black Soil,68,13,35,8.09,19.5,70.0,500.0,71.9,2.43
4108,Maharashtra,Nashik,Cotton,Kharif,2021,Black Soil,61,48,38,8.18,24.2,70.0,796.6,86.6,2.0
4109,Maharashtra,Pune,Wheat,Rabi,2021,Black Soil,27,1,14,4.04,38.5,70.0,103.5,23.1,0.23
4110,Maharashtra,Pune,Rice,Kharif,2021,Black Soil,104,44,48,7.15,26.0,70.0,338.5,153.4,3.66
4111,Maharashtra,Pune,Maize,Kharif,2021,Black Soil,20,1,12,4.47,38.7,70.0,126.0,2.7,0.21
4112,Maharashtra,Pune,Cotton,Kharif,2021,Black Soil,73,39,28,7.93,27.5,70.0,755.9,117.1,2.25
4113,Tamil Nadu,Thanjavur,Wheat,Rabi,2021,Red Loam,83,46,42,6.68,25.1,70.0,903.9,108.0,3.87
4114,Tamil Nadu,Thanjavur,Rice,Kharif,2021,Red Loam,99,48,42,6.87,24.6,70.0,801.6,140.4,3.69
4115,Tamil Nadu,Thanjavur,Maize,Kharif,2021,Red Loam,94,44,28,6.76,26.3,70.0,445.5,130.5,3.42
4116,Tamil Nadu,Thanjavur,Cotton,Kharif,2021,Red Loam,89,35,26,6.43,26.4,70.0,367.6,97.6,2.36
4117,Andhra Pradesh,Kurnool,Wheat,Rabi,2021,Red Soil,113,54,38,7.07,18.2,70.0,563.1,162.3,4.31
4118,Andhra Pradesh,Kurnool,Rice,Kharif,2021,Red Soil,6,9,6,4.88,36.1,70.0,87.7,23.2,0.17
4119,Andhra Pradesh,Kurnool,Maize,Kharif,2021,Red Soil,111,30,30,7.16,26.4,70.0,977.5,132.8,3.42
4120,Andhra Pradesh,Kurnool,Cotton,Kharif,2021,Red Soil,58,29,42,7.16,26.5,70.0,668.9,78.4,2.23
4121,Punjab,Ludhiana,Wheat,Rabi,2022,Alluvial,75,72,28,7.56,19.9,70.0,767.8,139.1,3.71
4122,Punjab,Ludhiana,Rice,Kharif,2022,Alluvial,96,44,58,7.26,24.9,70.0,621.9,122.8,3.79
4123,Punjab,Ludhiana,Maize,Kharif,2022,Alluvial,53,40,26,7.99,28.8,70.0,754.9,87.7,2.58
4124,Punjab,Ludhiana,Cotton,Kharif,2022,Alluvial,79,42,60,7.07,26.0,70.0,404.2,130.4,2.56
4125,Punjab,Patiala,Wheat,Rabi,2022,Alluvial,87,84,34,7.43,19.0,70.0,433.9,179.3,3.88
4126,Punjab,Patiala,Rice,Kharif,2022,Alluvial,122,63,32,7.95,20.6,70.0,904.3,192.9,3.51
4127,Punjab,Patiala,Maize,Kharif,2022,Alluvial,95,26,34,7.95,23.2,70.0,403.9,110.0,3.05
4128,Punjab,Patiala,Cotton,Kharif,2022,Alluvial,95,35,45,7.81,18.7,70.0,827.3,111.6,2.41
4129,Uttar Pradesh,Kanpur,Wheat,Rabi,2022,Alluvial,87,67,38,6.89,24.9,70.0,346.9,164.8,4.01
4130,Uttar Pradesh,Kanpur,Rice,Kharif,2022,Alluvial,74,66,47,6.88,29.4,70.0,622.9,122.1,3.61
4131,Uttar Pradesh,Kanpur,Maize,Kharif,2022,Alluvial,101,31,21,6.63,25.6,70.0,355.9,148.5,3.23
4132,Uttar Pradesh,Kanpur,Cotton,Kharif,2022,Alluvial,63,32,39,6.91,25.2,70.0,587.8,117.7,2.15
4133,Uttar Pradesh,Varanasi,Wheat,Rabi,2022,Alluvial,7,13,8,5.14,37.6,70.0,135.3,22.2,0.27
4134,Uttar Pradesh,Varanasi,Rice,Kharif,2022,Alluvial,89,56,36,6.95,26.3,70.0,448.7,131.2,3.66
4135,Uttar Pradesh,Varanasi,Maize,Kharif,2022,Alluvial,86,45,17,7.39,29.1,70.0,371.3,129.3,3.09
4136,Uttar Pradesh,Varanasi,Cotton,Kharif,2022,Alluvial,87,47,44,6.62,19.8,70.0,586.3,128.6,2.52
4137,West Bengal,Hooghly,Wheat,Rabi,2022,Alluvial,133,70,32,6.59,23.4,70.0,687.2,191.9,4.46
4138,West Bengal,Hooghly,Rice,Kharif,2022,Alluvial,143,44,64,6.09,21.6,70.0,660.2,190.4,4.3
4139,West Bengal,Hooghly,Maize,Kharif,2022,Alluvial,94,45,31,6.67,22.6,70.0,412.7,151.6,3.6
4140,West Bengal,Hooghly,Cotton,Kharif,2022,Alluvial,61,25,50,6.32,24.7,70.0,345.4,73.3,1.93
4141,West Bengal,Bardhaman,Wheat,Rabi,2022,Clay Loam,124,62,32,6.07,23.8,70.0,395.7,169.4,4.03
4142,West Bengal,Bardhaman,Rice,Kharif,2022,Clay Loam,106,63,42,6.88,22.5,70.0,801.9,164.8,3.82
4143,West Bengal,Bardhaman,Maize,Kharif,2022,Clay Loam,85,42,9,6.38,26.7,70.0,345.3,108.1,2.88
4144,West Bengal,Bardhaman,Cotton,Kharif,2022,Clay Loam,80,49,58,6.28,20.9,70.0,461.0,116.6,2.49
4145,Maharashtra,Nashik,Wheat,Rabi,2022,Black Soil,90,56,50,7.85,23.0,70.0,394.1,142.4,3.62
4146,Maharashtra,Nashik,Rice,Kharif,2022,Black Soil,116,46,68,7.93,19.7,70.0,917.4,160.8,3.67
4147,Maharashtra,Nashik,Maize,Kharif,2022,Black Soil,9,3,1,5.02,41.0,70.0,116.7,6.4,0.1
4148,Maharashtra,Nashik,Cotton,Kharif,2022,Black Soil,86,23,28,7.95,19.6,70.0,819.8,101.3,1.83
4149,Maharashtra,Pune,Wheat,Rabi,2022,Black Soil,114,71,23,7.06,22.0,70.0,762.3,169.2,4.07
4150,Maharashtra,Pune,Rice,Kharif,2022,Black Soil,131,51,70,7.39,20.2,70.0,381.3,199.4,4.01
4151,Maharashtra,Pune,Maize,Kharif,2022,Black Soil,24,13,6,4.37,41.2,70.0,95.8,4.6,0.37
4152,Maharashtra,Pune,Cotton,Kharif,2022,Black Soil,90,40,31,8.1,28.5,70.0,713.4,134.4,2.33
4153,Tamil Nadu,Thanjavur,Wheat,Rabi,2022,Red Loam,169,60,53,6.95,26.6,70.0,790.3,229.9,5.0
